ts_epoch,J1,J2,J3,J4,J5,J6,X,Y,Z,W,P,R
1760042154.4541595,"09-OCT-25 14:33 , 1531540529, 1.597430, .008132, -.013697, .034927, -90.063911, -.057933, 1782.172, -2161.864, 928.694, 179.965, .077, 1.539"
1760042154.5192268,"09-OCT-25 14:33 , 1531540529, 1.640895, .008140, -.013713, .034927, -90.063911, -.057933, 1782.138, -2160.657, 928.694, 179.965, .077, 1.583"
1760042154.5752413,"09-OCT-25 14:33 , 1531540529, 1.678938, .008145, -.013723, .034927, -90.063911, -.057933, 1782.107, -2159.601, 928.694, 179.965, .077, 1.621"
1760042154.6398513,"09-OCT-25 14:33 , 1531540529, 1.722414, .008154, -.013735, .034923, -90.063911, -.057940, 1782.072, -2158.394, 928.694, 179.965, .077, 1.664"
1760042154.6949065,"09-OCT-25 14:33 , 1531540529, 1.760470, .008162, -.013748, .034923, -90.063911, -.057940, 1782.040, -2157.337, 928.693, 179.965, .077, 1.702"
1760042154.758044,"09-OCT-25 14:33 , 1531540529, 1.803964, .008168, -.013760, .034923, -90.063911, -.057940, 1782.003, -2156.129, 928.693, 179.965, .077, 1.746"
1760042154.815398,"09-OCT-25 14:33 , 1531540529, 1.842028, .008176, -.013770, .034923, -90.063911, -.057947, 1781.969, -2155.072, 928.693, 179.965, .077, 1.784"
1760042154.881806,"09-OCT-25 14:33 , 1531540529, 1.885547, .008184, -.013786, .034923, -90.063911, -.057947, 1781.930, -2153.864, 928.692, 179.965, .077, 1.828"
1760042154.9340472,"09-OCT-25 14:33 , 1531540529, 1.923643, .008190, -.013795, .034923, -90.063911, -.057947, 1781.895, -2152.806, 928.692, 179.965, .077, 1.866"
1760042154.9912448,"09-OCT-25 14:33 , 1531540529, 1.961734, .008198, -.013808, .034923, -90.063911, -.057953, 1781.859, -2151.749, 928.692, 179.965, .077, 1.904"
1760042155.0579698,"09-OCT-25 14:33 , 1531540529, 2.005270, .008206, -.013820, .034923, -90.063911, -.057953, 1781.818, -2150.540, 928.692, 179.965, .077, 1.947"
1760042155.1110241,"09-OCT-25 14:33 , 1531540529, 2.043359, .008212, -.013830, .034923, -90.063911, -.057953, 1781.781, -2149.482, 928.691, 179.965, .077, 1.985"
1760042155.1740901,"09-OCT-25 14:33 , 1531540529, 2.086904, .008220, -.013842, .034923, -90.063911, -.057960, 1781.737, -2148.273, 928.691, 179.965, .077, 2.029"
1760042155.2312927,"09-OCT-25 14:33 , 1531540529, 2.125013, .008228, -.013855, .034918, -90.063911, -.057960, 1781.699, -2147.216, 928.691, 179.965, .077, 2.067"
1760042155.2942133,"09-OCT-25 14:33 , 1531540529, 2.168543, .008234, -.013867, .034918, -90.063911, -.057960, 1781.654, -2146.007, 928.691, 179.965, .077, 2.111"
1760042155.3510253,"09-OCT-25 14:33 , 1531540529, 2.206649, .008242, -.013880, .034918, -90.063911, -.057967, 1781.614, -2144.949, 928.690, 179.965, .077, 2.149"
1760042155.4140546,"09-OCT-25 14:33 , 1531540529, 2.250221, .008250, -.013893, .034918, -90.063911, -.057967, 1781.567, -2143.740, 928.690, 179.965, .077, 2.192"
